製品名,ワイヤレス筋電センサ（乾式）,ワイヤレス筋電センサ（乾式）,
計測時ID,1,2,
計測開始時刻,10/10 16:07:20,10/10 16:07:20,
サンプリング周波数,200,200,
シーケンス数,7188,7188,
PGAゲイン,x12,x12,
補正値キー,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,
コメント,,,
ファイル保存形式,演算データ,演算データ,
シーケンス番号,EMG01[ｍV],EMG01[ｍV],
778,-0.00573606,-0.00297881,
779,-0.00933032,0.0093057,
780,0.00817326,0.03604114,
781,0.00881334,-0.02193487,
782,-0.00100935,-0.10248583,
783,0.00009847,0.07464258,
784,0.01560798,-0.04300811,
785,0.00265877,0.03476099,
786,0.03431786,0.00891181,
787,-0.01381085,0.00748395,
788,-0.01314615,0.04645466,
789,0.01326924,-0.05541571,
790,0.01285073,-0.01890683,
791,-0.00162481,-0.00728701,
792,-0.00571144,-0.01614958,
793,-0.00253568,0.02107323,
794,-0.0095765,-0.02282113,
795,0.00992116,-0.00241259,
796,0.00864101,-0.01149673,
797,0.00288034,-0.02909879,
798,-0.00243721,-0.0087641,
799,-0.00216641,0.0487934,
800,0.01014272,-0.03037894,
801,0.01629729,0.01395856,
802,-0.01435245,-0.0646968,
803,-0.00248644,-0.04359895,
804,0.03732129,0.00017233,
805,-0.00477594,0.0136139,
806,-0.0053914,0.01339234,
807,-0.0033727,-0.03884762,
808,-0.00285572,-0.02676005,
809,0.00891181,-0.00285572,
810,-0.011866,-0.00782861,
811,-0.00231412,-0.00524369,
812,0.00967498,-0.00544064,
813,-0.00482518,0.12030946,
814,-0.01063509,-0.02629231,
815,0.01410627,-0.01651886,
816,0.00083702,0.01208757,
817,-0.00699159,0.01472172,
818,0.02518448,0.00211717,
819,0.0121368,-0.04354971,
820,-0.01696198,-0.06521378,
821,0.00598224,0.0133431,
822,0.00654846,-0.07094984,
823,0.02779402,-0.059847,
824,0.02119633,0.03564725,
825,-0.02914802,0.031536,
826,-0.01038891,-0.02986195,
827,0.01691275,0.01413088,
828,-0.01102898,-0.02838486,
829,-0.0096996,0.00470209,
830,0.01418012,-0.00396354,
831,0.02107323,-0.01962076,
832,0.00475133,-0.0079517,
833,-0.02245186,0.00519445,
834,0.01570645,0.0257507,
835,0.00925647,-0.02939421,
836,-0.00152633,0.01718355,
837,0.01373699,-0.09222002,
838,0.02296884,-0.04463291,
839,0.00189561,0.03650889,
840,0.00041851,-0.00871487,
841,-0.00130477,-0.01558336,
842,-0.01715893,0.01925148,
843,-0.00704082,0.02099938,
844,-0.00497289,0.00546525,
845,0.00177252,-0.00637613,
846,0.00224026,-0.00561296,
847,0.00859177,0.00056622,
848,-0.01634653,-0.01462325,
849,0.01275226,0.03104363,
850,0.00300343,-0.01905454,
851,0.00096011,0.00460362,
852,0.00064007,0.06432752,
853,0.00945341,-0.11363791,
854,-0.00288034,0.00475133,
855,0.00238797,0.03751823,
856,-0.00251106,0.03549954,
857,0.02053163,-0.01814366,
858,0.00802555,0.01750359,
859,-0.02040854,-0.01004425,
860,-0.01595264,-0.01196448,
861,0.01065971,-0.01198909,
862,-0.00514522,-0.00413587,
863,0.00366812,-0.00420972,
864,0.00514522,-0.004579,
865,-0.02550452,-0.00292957,
866,0.00014771,0.01486943,
867,0.00068931,-0.06481989,
868,0.00145248,-0.01838984,
869,0.00192022,-0.10086103,
870,-0.00009847,0.06797103,
871,0.0215656,0.00167404,
872,0.01277688,-0.0475871,
873,0.01142287,0.01445092,
874,0.00780399,-0.04239265,
875,0.00371736,-0.00999502,
876,0.00526831,-0.00460362,
877,0.00859177,-0.03217607,
878,-0.01573107,0.00519445,
879,0.00839483,-0.02434746,
880,0.00265877,0.021024,
881,-0.0017479,-0.04613463,
882,-0.00440667,-0.01479558,
883,0.01984232,-0.02976348,
884,-0.00856716,0.01548489,
885,-0.00411125,0.01373699,
886,0.0033727,-0.04015239,
887,0.01368775,0.03247149,
888,-0.00349579,0.03860144,
889,-0.01693737,-0.04182643,
890,0.00423434,0.01393394,
891,-0.00610533,0.02703085,
892,0.00004924,-0.02501216,
893,-0.00044313,-0.0130723,
894,0.01324463,0.05573575,
895,-0.01056124,0.01208757,
896,0.00039389,-0.06115177,
897,0.004579,-0.00507136,
898,0.00888719,-0.00499751,
899,-0.00206793,-0.0218364,
900,0.00140324,0.02909879,
901,0.0051206,-0.00785323,
902,-0.01447554,-0.03884762,
903,-0.00694235,-0.00878872,
904,0.00782861,-0.02772017,
905,-0.00167404,-0.04249112,
906,0.02065472,-0.04126021,
907,-0.00068931,0.04485448,
908,0.00699159,-0.01408165,
909,-0.01016734,-0.00317576,
910,-0.02373201,0.04458368,
911,0.00078778,-0.00792708,
912,0.0036435,-0.0031019,
913,-0.00662231,-0.08119104,
914,0.0181929,0.07771986,
915,0.00361888,-0.0400293,
916,-0.00723777,-0.01462325,
917,0.00349579,-0.03119134,
918,-0.00731162,-0.00989654,
919,-0.021024,0.00157557,
920,0.00573606,-0.02294422,
921,0.01093051,0.01484481,
922,0.0079517,-0.00140324,
923,0.00829636,-0.00844406,
924,0.00694235,-0.03722282,
925,0.00622842,0.07136835,
926,-0.01457401,-0.00137862,
927,0.00908414,0.02543067,
928,0.02845871,-0.02998505,
929,-0.01533718,-0.06324432,
930,-0.03530259,0.05039359,
931,0.01014272,0.03985697,
932,0.00339732,0.01506638,
933,0.00014771,-0.01578031,
934,-0.00989654,-0.04217109,
935,-0.00760704,-0.01688813,
936,-0.00216641,-0.00758243,
937,0.00433281,-0.00177252,
938,-0.00152633,0.00164942,
939,-0.00760704,0.00753319,
940,0.00376659,-0.02257495,
941,0.01041353,0.05484949,
942,0.00536678,-0.08042787,
943,0.00388969,0.03229916,
944,0.01100436,-0.02159022,
945,0.01287535,-0.02063011,
946,-0.00334808,-0.01511561,
947,0.00066469,-0.00150171,
948,0.00004924,0.02567685,
949,0.03818293,0.01925148,
950,0.00009847,0.0975868,
951,-0.02200873,-0.06661702,
952,-0.03010814,-0.00544064,
953,0.0121368,-0.02501216,
954,0.00408663,0.02451979,
955,-0.00782861,0.00999502,
956,0.00152633,0.02003927,
957,-0.01016734,-0.05031973,
958,-0.00797632,-0.00039389,
959,-0.00398816,0.01238299,
960,0.01750359,-0.05534186,
961,-0.00507136,0.01036429,
962,-0.00967498,-0.02528296,
963,0.00851792,-0.02882799,
964,0.00083702,-0.02274728,
965,0.005933,-0.01770053,
966,-0.00140324,0.03109287,
967,0.01336772,0.0536432,
968,0.03648427,-0.04810409,
969,-0.01713431,-0.00475133,
970,0.00625304,-0.00137862,
971,-0.00699159,-0.03488408,
972,0.01491867,0.02427361,
973,0.0076809,-0.00260954,
974,0.01979308,-0.03419477,
975,0.01654347,-0.01715893,
976,-0.02063011,0.02582456,
977,-0.02323964,-0.04844874,
978,-0.00765628,0.05765598,
979,0.0064746,0.00928109,
980,-0.00514522,-0.00891181,
981,0.00514522,0.01494329,
982,0.00371736,0.02483983,
983,-0.00059084,-0.02013774,
984,0.00034466,-0.04015239,
985,-0.00945341,0.02877875,
986,0.01472172,-0.04162948,
987,-0.00851792,-0.02579994,
988,-0.00435743,0.02705547,
989,-0.01580493,-0.03202836,
990,-0.00044313,-0.01179215,
991,0.00194484,0.00472671,
992,0.01450016,-0.04889187,
993,0.00302805,0.02784326,
994,0.01425398,-0.03367779,
995,0.00076317,-0.01979308,
996,-0.00760704,0.00526831,
997,-0.00841945,0.06873419,
998,0.00103397,0.0133431,
999,0.0068685,-0.02688314,
1000,0.01504176,-0.00497289,
1001,-0.01619882,0.0505413,
1002,-0.01265379,-0.00260954,
1003,0.00204332,0.02127018,
1004,0.01065971,-0.01289997,
1005,-0.00329885,0.03998006,
1006,-0.01004425,-0.01324463,
1007,0.00435743,-0.01614958,
1008,0.00733624,-0.05393862,
1009,0.01678966,0.00206793,
1010,-0.00526831,0.00088626,
1011,0.00177252,0.0181929,
1012,-0.00034466,0.03633656,
1013,-0.00374198,-0.02220567,
1014,-0.00558835,-0.02427361,
1015,0.00452976,-0.00514522,
1016,0.00630228,0.01376161,
1017,0.00625304,-0.0536432,
1018,-0.00526831,0.00278186,
1019,-0.00088626,-0.07757215,
1020,-0.00120629,0.11088066,
1021,-0.00839483,-0.01201371,
1022,0.010512,0.02109785,
1023,0.00150171,-0.02515987,
1024,0.03215145,-0.02173793,
1025,-0.0148202,0.05172297,
1026,0.00827174,-0.12158961,
1027,-0.00709006,-0.00679464,
1028,0.00211717,0.03879838,
1029,0.00305266,-0.05484949,
1030,0.00140324,0.03035432,
1031,-0.00226488,-0.00472671,
1032,-0.01952228,-0.02730166,
1033,0.00305266,0.01349081,
1034,0.00497289,0.00253568,
1035,0.01171829,0.03830602,
1036,-0.00413587,-0.02077782,
1037,0.00622842,0.02653849,
1038,0.00748395,0.01019196,
1039,0.00770552,-0.04108788,
1040,0.00268339,0.03916766,
1041,-0.00856716,-0.08165878,
1042,0.00937956,0.00937956,
1043,-0.00300343,-0.06718324,
1044,0.0067454,-0.0115952,
1045,0.00841945,0.03441633,
1046,0.01088127,-0.0087641,
1047,0.00635151,-0.01528794,
1048,0.00034466,-0.03424401,
1049,-0.00797632,-0.0115952,
1050,0.00448052,-0.03050203,
1051,0.00169866,-0.00945341,
1052,0.02188564,0.02225491,
1053,0.02764631,-0.00305266,
1054,0.00206793,-0.005933,
1055,-0.02045778,0.06974354,
1056,-0.00955189,-0.0048498,
1057,0.01898068,-0.00352041,
1058,0.03128981,-0.03559801,
1059,0.01558336,0.01088127,
1060,-0.02538143,0.05049206,
1061,-0.00470209,-0.037469,
1062,-0.01063509,-0.01299844,
1063,-0.00913338,-0.03663198,
1064,-0.00438205,0.05765598,
1065,-0.0031019,-0.00076317,
1066,-0.00329885,0.00743472,
1067,0.00814865,-0.00236335,
1068,-0.00600686,-0.00598224,
1069,0.00760704,-0.01688813,
1070,-0.00083702,0.01595264,
1071,0.00482518,-0.04901496,
1072,0.01430321,0.02255033,
1073,0.01494329,0.00617918,
1074,0.00462823,-0.03825678,
1075,0.00105859,-0.02680929,
1076,0.01740511,0.02127018,
1077,0.0062038,-0.02481521,
1078,-0.01171829,-0.01312153,
1079,-0.00411125,0.02491368,
1080,-0.02562761,-0.0093057,
1081,-0.022378,-0.03897071,
1082,0.00435743,0.04401746,
1083,0.00487442,-0.04241727,
1084,-0.00004924,0.00758243,
1085,-0.00199408,-0.07284544,
1086,0.01430321,-0.03264382,
1087,0.00007385,-0.00718853,
1088,0.00841945,-0.00450514,
1089,0.00817326,-0.02900032,
1090,0.00967498,-0.01467249,
1091,0.01930072,-0.01383546,
1092,0.00103397,0.00563758,
1093,0.02538143,-0.01011811,
1094,-0.00374198,0.01356466,
1095,-0.0172574,0.01061047,
1096,0.00187099,0.00231412,
1097,-0.00002462,-0.04859645,
1098,-0.01745435,-0.00091088,
1099,-0.02515987,-0.03904457,
1100,-0.0005416,0.02959115,
1101,0.00162481,0.05041821,
1102,-0.00396354,-0.1129486,
1103,-0.00396354,-0.00288034,
1104,0.02299346,0.00777937,
1105,-0.00051698,0.03732129,
1106,-0.00809941,-0.00374198,
1107,-0.00598224,0.0121368,
1108,0.00204332,-0.01565722,
1109,-0.00999502,-0.04884264,
1110,-0.01371237,0.03481023,
1111,0.00014771,-0.03018199,
1112,0.00669617,0.02306731,
1113,0.00472671,-0.00150171,
1114,0.02968963,0.0076809,
1115,-0.00728701,-0.02582456,
1116,-0.00433281,-0.02998505,
1117,-0.02579994,-0.00091088,
1118,-0.00118168,-0.01757744,
1119,0.01324463,-0.00558835,
1120,0.00199408,-0.04753787,
1121,-0.01824213,-0.03350546,
1122,-0.00371736,0.02939421,
1123,0.00558835,-0.02936959,
1124,0.0090349,-0.05443098,
1125,0.00987192,-0.01787286,
1126,-0.00497289,-0.01302306,
1127,-0.00231412,-0.00305266,
1128,0.00977345,0.01578031,
1129,-0.01260455,-0.0218364,
1130,-0.01262917,-0.02016236,
1131,0.00472671,-0.06334279,
1132,0.00361888,0.02378124,
1133,0.02176255,-0.00526831,
1134,0.01235837,-0.01853755,
1135,0.01454939,-0.03431786,
1136,-0.01745435,0.06774946,
1137,-0.01472172,0.01806981,
1138,-0.00056622,-0.04411593,
1139,0.00580991,0.00398816,
1140,0.00177252,-0.01418012,
1141,0.01285073,0.05928078,
1142,-0.00588377,-0.03998006,
1143,-0.0264154,-0.02429823,
1144,0.00194484,-0.00302805,
1145,0.00832097,-0.00994578,
1146,0.00475133,-0.06907885,
1147,-0.00679464,0.00130477,
1148,0.01826675,0.0062038,
1149,0.01799595,-0.02836024,
1150,0.02082705,0.01789748,
1151,0.0258738,0.00866563,
1152,-0.02848333,0.02971425,
1153,-0.00982269,0.00007385,
1154,-0.0068685,-0.0195469,
1155,-0.02109785,0.06607542,
1156,0.00189561,-0.01420474,
1157,0.03734591,-0.02171331,
1158,-0.00379121,-0.02085167,
1159,0.0039143,-0.01676504,
1160,-0.00610533,0.04116174,
1161,-0.00152633,-0.03968464,
1162,0.00637613,0.04601154,
1163,-0.00157557,0.00137862,
1164,0.00440667,-0.00236335,
1165,0.01777439,-0.03884762,
1166,-0.00253568,0.00056622,
1167,-0.00573606,-0.00967498,
1168,-0.0022895,0.03857682,
1169,0.01602649,-0.04005392,
1170,0.03067436,0.06612466,
1171,-0.03106825,-0.04746401,
1172,-0.01459863,0.0095765,
1173,0.00376659,-0.03057588,
1174,-0.00920723,0.05974853,
1175,0.00657308,-0.06447523,
1176,0.01841446,0.00194484,
1177,0.02730166,0.04583921,
1178,-0.00859177,-0.00019695,
1179,-0.00120629,-0.06029013,
1180,0.01851293,0.00425896,
1181,-0.00019695,0.01774977,
1182,-0.01080742,0.00649922,
1183,0.00736086,-0.02530758,
1184,0.00312652,0.0110536,
1185,0.01703584,-0.01299844,
1186,0.00238797,-0.01410627,
1187,-0.0138847,-0.00251106,
1188,0.00157557,-0.03276691,
1189,-0.00871487,-0.00315114,
1190,0.00300343,-0.04128483,
1191,-0.00206793,-0.04559303,
1192,-0.0031019,0.01605111,
1193,-0.0062038,0.01681427,
1194,0.02294422,-0.01331848,
1195,-0.02673544,-0.01799595,
1196,-0.01043814,-0.00558835,
1197,0.01171829,-0.00649922,
1198,-0.00413587,-0.02223029,
1199,0.00280648,-0.01319539,
1200,0.01934996,-0.01619882,
1201,-0.01511561,0.01740511,
1202,0.0320776,0.02296884,
1203,0.00236335,0.02259957,
1204,-0.02434746,-0.02311655,
1205,-0.00711468,-0.05713899,
1206,-0.01861141,0.005933,
1207,-0.00091088,-0.05356934,
1208,0.01166906,0.03439172,
1209,0.00347118,0.02799097,
1210,0.00317576,-0.00940418,
1211,-0.02791711,-0.02001465,
1212,0.02262418,0.09340169,
1213,0.01383546,-0.10246122,
1214,-0.01730664,-0.00376659,
1215,0.0121368,-0.00866563,
1216,0.00251106,-0.02392895,
1217,0.01422936,0.02676005,
1218,-0.00280648,-0.04150639,
1219,-0.01302306,0.05435713,
1220,0.01356466,-0.04236803,
1221,-0.0036435,-0.02011312,
1222,0.01176753,-0.03069898,
1223,0.00556373,-0.03623809,
1224,-0.02459365,0.03700125,
1225,0.00649922,-0.01627267,
1226,0.00278186,-0.00625304,
1227,-0.00128015,-0.03306233,
1228,0.00807479,0.01085665,
1229,-0.00893643,0.00366812,
1230,-0.00844406,-0.08892117,
1231,0.01851293,0.02311655,
1232,0.00489903,0.00637613,
1233,0.02370739,-0.04559303,
1234,-0.01787286,-0.01309692,
1235,0.01806981,-0.0814126,
1236,-0.01272764,0.047981,
1237,-0.01287535,-0.01090589,
1238,-0.00297881,-0.01843908,
1239,0.01122593,0.0090349,
1240,0.00204332,0.01075818,
1241,-0.01287535,-0.02282113,
1242,0.00482518,0.00748395,
1243,0.01755282,-0.02848333,
1244,-0.00605609,0.00100935,
1245,0.0010832,-0.02909879,
1246,-0.00568682,-0.00846868,
1247,0.00605609,0.01472172,
1248,-0.01100436,-0.01777439,
1249,0.02050701,-0.00524369,
1250,-0.00231412,0.0235843,
1251,-0.03160985,-0.03192989,
1252,0.01346619,-0.00723777,
1253,0.00433281,0.01065971,
1254,0.00608071,-0.02003927,
1255,-0.01245684,-0.04438673,
1256,-0.00608071,0.00248644,
1257,0.0008124,0.02779402,
1258,0.02971425,-0.00827174,
1259,0.00782861,-0.07826146,
1260,-0.01260455,0.09581428,
1261,0.02250109,-0.02481521,
1262,-0.0036435,0.02255033,
1263,-0.0096996,0.02267342,
1264,0.01814366,-0.01568183,
1265,-0.01339234,-0.03227454,
1266,-0.01097975,-0.01117669,
1267,0.01349081,-0.01546027,
1268,-0.00829636,-0.01555874,
1269,0.01001963,-0.0051206,
1270,0.00280648,-0.02306731,
1271,-0.01420474,0.01824213,
1272,-0.00076317,-0.01238299,
1273,0.00839483,-0.0022895,
1274,0.00743472,-0.00659769,
1275,-0.01127517,0.00071393,
1276,-0.01533718,-0.02127018,
1277,0.03244687,-0.00142786,
1278,0.00716391,-0.01898068,
1279,-0.01533718,0.01216142,
1280,0.02299346,0.00137862,
1281,-0.00189561,0.01031505,
1282,-0.02144251,0.0428604,
1283,-0.00206793,-0.0010832,
1284,0.02464288,0.00556373,
1285,0.0039143,0.02255033,
1286,-0.00120629,-0.0587638,
1287,0.00297881,-0.00312652,
1288,0.00728701,0.02274728,
1289,0.01191524,0.00507136,
1290,0.00388969,-0.01474634,
1291,0.01543565,-0.04140792,
1292,-0.03010814,0.02144251,
1293,-0.00841945,-0.02287037,
1294,0.02346121,-0.0303297,
1295,0.00103397,0.03217607,
1296,-0.01730664,-0.07072827,
1297,0.00241259,0.01410627,
1298,0.00561296,0.00723777,
1299,0.00802555,0.02161484,
1300,-0.00150171,-0.01848832,
1301,-0.00125553,0.02710471,
1302,0.03047741,-0.049335,
1303,-0.00891181,-0.05088595,
1304,0.01270302,-0.00428358,
1305,-0.00694235,-0.02715395,
1306,0.0146971,-0.00780399,
1307,-0.02415052,-0.02680929,
1308,-0.00179713,0.03562263,
1309,0.01048738,0.0090349,
1310,-0.00716391,0.01425398,
1311,-0.00521907,-0.01029043,
1312,0.00580991,-0.07863074,
1313,0.01664195,0.00758243,
1314,0.00226488,-0.00667155,
1315,-0.01322001,0.05546495,
1316,0.01336772,0.00103397,
1317,0.00711468,-0.04576535,
1318,0.00509598,-0.00718853,
1319,0.01893145,-0.03998006,
1320,0.01511561,0.00748395,
1321,-0.02557838,-0.0133431,
1322,-0.01573107,-0.0005416,
1323,0.01314615,-0.04108788,
1324,0.00684388,-0.04347585,
1325,-0.0087641,0.05088595,
1326,0.00649922,-0.00465285,
1327,-0.00721315,-0.00241259,
1328,0.02218106,-0.004579,
1329,-0.00243721,0.01302306,
1330,0.00059084,0.0308713,
1331,-0.01048738,-0.06334279,
1332,-0.0017479,0.0053914,
1333,0.00770552,-0.01971923,
1334,0.02528296,0.05393862,
1335,-0.01043814,-0.03673045,
1336,0.00654846,-0.01314615,
1337,0.01289997,-0.06070864,
1338,-0.02848333,0.0079517,
1339,-0.01762668,0.04822718,
1340,-0.00716391,0.01011811,
1341,0.01398317,-0.01075818,
1342,-0.00019695,-0.02257495,
1343,0.00736086,-0.00773013,
1344,0.01110284,-0.00965036,
1345,-0.00694235,-0.00642537,
1346,-0.02853257,0.03069898,
1347,0.01664195,-0.03333313,
1348,-0.0005416,-0.01701122,
1349,-0.0136139,0.00022156,
1350,0.01147211,0.03426862,
1351,0.00531755,0.01065971,
1352,-0.00413587,-0.03764133,
1353,0.02235338,-0.01757744,
1354,0.00521907,-0.01381085,
1355,0.0048498,0.02218106,
1356,0.00644999,-0.02395357,
1357,-0.01356466,0.01715893,
1358,-0.01166906,-0.05324931,
1359,0.00573606,-0.02087629,
1360,0.02279651,0.09492803,
1361,0.01294921,-0.01676504,
1362,-0.0187345,0.00585915,
1363,-0.02346121,0.02417514,
1364,0.01065971,-0.005933,
1365,-0.00009847,0.08109256,
1366,0.01314615,-0.02060549,
1367,-0.00974883,-0.0215656,
1368,0.02772017,-0.06223497,
1369,-0.00083702,-0.02530758,
1370,0.0005416,-0.02053163,
1371,0.01518947,0.02826177,
1372,0.0107828,-0.02774478,
1373,-0.00669617,-0.03562263,
1374,-0.01740511,-0.0094288,
1375,0.01349081,0.02353506,
1376,0.00497289,0.00177252,
1377,-0.00851792,-0.0564743,
1378,0.02582456,0.02919726,
1379,-0.01149673,0.06095482,
1380,-0.02922188,-0.06518916,
1381,-0.01546027,0.02077782,
1382,0.02213182,-0.02134404,
1383,-0.00940418,-0.02786788,
1384,0.00359427,-0.02599689,
1385,0.0008124,-0.05745903,
1386,0.00809941,-0.0130723,
1387,-0.00029542,0.0068685,
1388,-0.00844406,0.05443098,
1389,0.00519445,0.02685853,
1390,0.00979807,-0.00334808,
1391,0.02405204,-0.03485946,
1392,0.01767591,0.00083702,
1393,0.01432783,-0.04512528,
1394,-0.02629231,0.02557838,
1395,0.00078778,-0.06947274,
1396,0.00189561,-0.02134404,
1397,-0.00654846,0.03833064,
1398,0.01878374,0.01115207,
1399,-0.01297383,0.01627267,
1400,-0.00617918,-0.05691743,
1401,-0.00905952,0.01260455,
1402,0.0122599,-0.0362627,
1403,-0.00544064,-0.00248644,
1404,0.02639078,-0.00433281,
1405,-0.00563758,0.01713431,
1406,-0.01004425,0.05598193,
1407,-0.00731162,-0.00814865,
1408,0.00551449,-0.04342662,
1409,0.02213182,-0.00731162,
1410,0.02712933,-0.01004425,
1411,-0.00999502,0.00179713,
1412,-0.02410128,-0.02850795,
1413,-0.00477594,-0.01395856,
1414,-0.00076317,0.01381085,
1415,0.01147211,-0.02259957,
1416,0.00078778,0.01664195,
1417,0.00477594,-0.08156031,
1418,-0.00416049,0.03023123,
1419,0.00374198,0.05246152,
1420,0.00157557,-0.08170802,
1421,-0.00305266,0.02095014,
1422,0.00841945,-0.01080742,
1423,0.02383048,0.00568682,
1424,-0.00612995,-0.02727704,
1425,-0.00588377,0.00396354,
1426,0.00770552,0.00204332,
1427,0.02909879,-0.05159988,
1428,-0.01930072,0.00760704,
1429,-0.02594765,-0.02616921,
1430,0.00465285,-0.03018199,
1431,0.00526831,0.02853257,
1432,-0.00465285,-0.01176753,
1433,0.01991618,-0.04546993,
1434,0.00893643,0.04478062,
1435,-0.00359427,0.01282612,
1436,-0.00214179,-0.00502213,
1437,0.0010832,-0.04273731,
1438,-0.01093051,0.02698162,
1439,-0.00017233,-0.0067454,
1440,0.00420972,-0.01548489,
1441,0.00428358,-0.00386507,
1442,0.00152633,0.02845871,
1443,-0.00487442,0.02900032,
1444,-0.00945341,-0.03596728,
1445,0.02476597,-0.05878842,
1446,0.03722282,-0.01223528,
1447,-0.00022156,-0.02085167,
1448,-0.01531256,-0.00450514,
1449,-0.0107828,0.02033469,
1450,0.00950265,-0.05657277,
1451,-0.00017233,0.00413587,
1452,-0.00083702,-0.02528296,
1453,0.00563758,0.00317576,
1454,0.00844406,0.01053662,
1455,-0.00322499,-0.00179713,
1456,0.00913338,-0.03313618,
1457,0.00189561,0.0771044,
1458,-0.00354503,0.03055127,
1459,0.00834559,-0.07011282,
1460,0.00241259,0.00891181,
1461,0.00231412,-0.00989654,
1462,-0.00379121,-0.00103397,
1463,0.00531755,0.04404207,
1464,0.02626769,0.01619882,
1465,0.04384513,0.01437707,
1466,-0.00083702,-0.01102898,
1467,-0.00206793,-0.0451499,
1468,-0.03333313,0.01184139,
1469,0.01582954,-0.08146184,
1470,0.01824213,-0.00635151,
1471,-0.00273263,-0.00866563,
1472,-0.00797632,0.02405204,
1473,-0.01730664,-0.01425398,
1474,0.0064746,-0.05571113,
1475,-0.00278186,-0.00551449,
1476,-0.00977345,-0.02488907,
1477,0.01112746,0.01309692,
1478,0.00580991,-0.00100935,
1479,-0.01339234,0.02176255,
1480,0.0095765,-0.00290496,
1481,0.01430321,0.00955189,
1482,-0.0064746,-0.01418012,
1483,-0.00534216,-0.00428358,
1484,0.00585915,-0.01989156,
1485,0.00199408,0.00556373,
1486,0.03589343,0.04891649,
1487,-0.0053914,-0.06164413,
1488,-0.00396354,-0.0618657,
1489,-0.00128015,-0.04544532,
1490,-0.00908414,0.09288471,
1491,-0.00888719,0.02973886,
1492,0.00893643,-0.02983734,
1493,0.0130723,-0.03641041,
1494,0.00573606,-0.01368775,
1495,-0.00814865,-0.00204332,
1496,-0.00179713,-0.00979807,
1497,-0.00856716,0.01176753,
1498,-0.01678966,-0.00841945,
1499,-0.00285572,-0.00785323,
1500,0.00608071,0.00829636,
1501,0.00322499,-0.00814865,
1502,0.02163945,-0.03306233,
1503,0.01794671,-0.01373699,
1504,-0.00945341,0.01265379,
1505,0.01656809,-0.00526831,
1506,-0.01349081,-0.047981,
1507,-0.02336273,0.1696937,
1508,-0.00918261,0.00679464,
1509,-0.01122593,-0.06816797,
1510,-0.00642537,-0.03160985,
1511,0.01235837,0.00014771,
1512,-0.00347118,0.04574074,
1513,0.0148202,-0.04694703,
1514,-0.01592802,-0.0022895,
1515,0.00224026,-0.01964537,
1516,0.01275226,0.00482518,
1517,-0.00150171,-0.00349579,
1518,0.00199408,-0.03035432,
1519,-0.01211219,0.04386975,
1520,0.01019196,-0.00401278,
1521,0.00076317,0.01851293,
1522,0.00777937,0.00952727,
1523,0.00071393,-0.02085167,
1524,0.00866563,-0.01383546,
1525,0.02577532,0.03018199,
1526,0.02124556,-0.00809941,
1527,-0.03407168,0.00182175,
1528,-0.02287037,-0.1312892,
1529,0.01718355,0.0068685,
1530,-0.00600686,-0.00034466,
1531,-0.02636616,0.05393862,
1532,-0.01117669,-0.02188564,
1533,-0.00460362,-0.03271767,
1534,0.00428358,-0.0176513,
1535,-0.00192022,0.02279651,
1536,0.01445092,-0.00556373,
1537,0.0067454,-0.03956155,
1538,0.01285073,0.04094017,
1539,-0.0074101,-0.03008352,
1540,0.00083702,0.0017479,
1541,0.00152633,0.00315114,
1542,0.00206793,-0.01585416,
1543,0.00637613,0.02419975,
1544,0.03128981,-0.00691773,
1545,-0.0192761,-0.04399284,
1546,-0.00096011,-0.00226488,
1547,0.02964039,-0.01117669,
1548,-0.03197913,0.03756747,
1549,0.01299844,0.00224026,
1550,-0.0179221,-0.03119134,
1551,-0.00041851,0.03389935,
1552,0.00945341,-0.05125523,
1553,-0.0096996,0.08737022,
1554,-0.00888719,-0.00595762,
1555,-0.00691773,0.02515987,
1556,0.00445591,-0.02309193,
1557,0.00891181,-0.02629231,
1558,0.0204824,-0.00241259,
1559,-0.00440667,-0.03325928,
1560,-0.00327423,-0.03067436,
1561,0.00694235,0.00805017,
1562,0.0094288,-0.03449019,
1563,0.02626769,0.01548489,
1564,0.01454939,-0.01395856,
1565,-0.01875912,-0.01447554,
1566,0.01174291,0.00711468,
1567,0.00748395,-0.04384513,
1568,0.01806981,-0.0159034,
1569,0.00384045,-0.02998505,
1570,0.01019196,0.01898068,
1571,-0.00694235,0.02661234,
1572,-0.00263415,-0.0394877,
1573,-0.01952228,0.01610034,
1574,-0.01418012,-0.03244687,
1575,0.00004924,-0.00425896,
1576,0.00694235,-0.02875413,
1577,0.01868526,-0.01228451,
1578,-0.01001963,-0.00105859,
1579,-0.01196448,-0.03439172,
1580,0.00933032,0.02072858,
1581,0.00869025,-0.04532222,
1582,0.00371736,-0.01580493,
1583,-0.00502213,0.00896105,
1584,0.00285572,-0.01999003,
1585,0.00617918,-0.01683889,
